Reference;R;G;B;Opacity;cms;isMoT
0.87999999912;0.2356222773050396;0.3386055061784995;0.7445053018906385;1;false;false
0.880333332453;0.23536152005512767;0.337842125661747;0.7441909573234824;1;false;false
0.880666665786;0.23509991403189057;0.33707867040611317;0.7438765901188834;1;false;false
0.880999999119;0.23483745772079362;0.3363151390007101;0.7435622002880993;1;false;false
0.881333332452;0.23457414959153372;0.3355515300219979;0.7432477878424284;1;false;false
0.881666665785;0.23430998809789438;0.33478784203364603;0.7429333527932102;1;false;false
0.881999999118;0.23404497167761967;0.3340240735863913;0.7426188951518247;1;false;false
0.882333332451;0.23377909875226976;0.3332602232178954;0.742304414929692;1;false;false
0.882666665784;0.23351236772708128;0.3324962894526;0.7419899121382735;1;false;false
0.882999999117;0.23324477699082552;0.3317322708015803;0.7416753867890714;1;false;false
0.88333333245;0.23297632491566456;0.33096816576239524;0.7413608388936294;1;false;false
0.883666665783;0.23270700985700465;0.330203972818938;0.741046268463532;1;false;false
0.883999999116;0.2324368301533486;0.32943969044128124;0.7407316755104046;1;false;false
0.884333332449;0.23216578412614441;0.32867531708552417;0.7404170600459155;1;false;false
0.884666665782;0.23189387007963613;0.32791085119363306;0.7401024220817727;1;false;false
0.884999999115;0.23162108630070766;0.3271462911932836;0.7397877616297268;1;false;false
0.885333332448;0.2313474310587258;0.32638163549769866;0.7394730787015709;1;false;false
0.885666665781;0.23107290260538443;0.3256168825054847;0.7391583733091386;1;false;false
0.885999999114;0.23079749917454218;0.32485203060046425;0.7388436454643065;1;false;false
0.886333332447;0.23052121898206263;0.3240870781515095;0.738528895178993;1;false;false
0.88666666578;0.23024406022564547;0.3233220235123703;0.7382141224651593;1;false;false
0.886999999113;0.22996602108466452;0.3225568650215008;0.7378993273348078;1;false;false
0.887333332446;0.22968709971999401;0.3217916010018841;0.737584509799985;1;false;false
0.887666665779;0.22940729427384038;0.32102622976085426;0.737269669872779;1;false;false
0.887999999112;0.229126602869567;0.32026074958991435;0.7369548075653206;1;false;false
0.888333332445;0.22884502361151682;0.31949515876455514;0.7366399228897846;1;false;false
0.888666665778;0.22856255458483854;0.31872945554406723;0.7363250158583875;1;false;false
0.888999999111;0.22827919385529838;0.31796363817135365;0.73601008648339;1;false;false
0.889333332444;0.2279949394691032;0.31719770487273796;0.7356951347770955;1;false;false
0.889666665777;0.22770978945271125;0.31643165385777067;0.7353801607518506;1;false;false
0.88999999911;0.2274237418126442;0.31566548331903155;0.7350651644200464;1;false;false
0.890333332443;0.22713679453529462;0.3148991914319313;0.7347501457941168;1;false;false
0.890666665776;0.2268489455867359;0.3141327763545069;0.7344351048865393;1;false;false
0.890999999109;0.22656019291252055;0.31336623622721826;0.7341200417098361;1;false;false
0.891333332442;0.2262705344374863;0.3125995691727375;0.7338049562765733;1;false;false
0.891666665775;0.22597996806554932;0.3118327732957394;0.7334898485993606;1;false;false
0.891999999108;0.22568849167950455;0.31106584668268417;0.7331747186908527;1;false;false
0.892333332441;0.2253961031408111;0.3102987874016024;0.7328595665637478;1;false;false
0.892666665774;0.22510280028938834;0.30953159350187104;0.7325443922307898;1;false;false
0.892999999107;0.22480858094339928;0.308764263013991;0.7322291957047665;1;false;false
0.89333333244;0.22451344289903286;0.3079967939493585;0.7319139769985108;1;false;false
0.893666665773;0.22421738393028706;0.3072291843000339;0.7315987361249003;1;false;false
0.893999999106;0.22392040178874567;0.306461432038507;0.7312834730968579;1;false;false
0.894333332439;0.22362249420334918;0.30569353511745934;0.7309681879273521;1;false;false
0.894666665772;0.22332365888016947;0.30492549146952175;0.7306528806293959;1;false;false
0.894999999105;0.22302389350217722;0.30415729900702926;0.730337551216048;1;false;false
0.895333332438;0.2227231957290028;0.30338895562177287;0.7300221997004134;1;false;false
0.895666665771;0.2224215631967006;0.3026204591847436;0.729706826095642;1;false;false
0.895999999104;0.22211899351750464;0.3018518075458802;0.7293914304149299;1;false;false
0.896333332437;0.22181548427958603;0.30108299853380427;0.7290760126715193;1;false;false
0.89666666577;0.2215110330467957;0.3003140299555586;0.7287605728786986;1;false;false
0.896999999103;0.22120563735842186;0.2995448995963359;0.7284451110498017;1;false;false
0.897333332436;0.22089929472892367;0.29877560521920815;0.7281296271982103;1;false;false
0.897666665769;0.2205920026476752;0.2980061445648476;0.7278141213373515;1;false;false
0.897999999102;0.22028375857870314;0.297236515351246;0.7274985934806996;1;false;false
0.898333332435;0.2199745599604141;0.29646671527342916;0.7271830436417753;1;false;false
0.898666665768;0.21966440420532285;0.29569674200316654;0.7268674718341465;1;false;false
0.898999999101;0.2193532886997791;0.29492659318867515;0.726551878071429;1;false;false
0.899333332434;0.2190412108036866;0.2941562664543216;0.726236262367284;1;false;false
